"User","1.0","2.0","3.0","4.0","5.0","6.0","7.0","8.0","9.0","10.0","11.0","12.0","13.0","14.0","15.0"
"4768.0","-0.0142980412226679","0.0146422333767438","-0.00892081377649742","0.01407426787574","-0.0176587501186878","0.0180153985554299","0.0057640261829922","-0.010051477256896","0.0146834710776425","0.00771508467387031","0.0102266220613232","0.0430559036507182","0.000871767787470996","-0.0147738219683834","-0.00490720417929374"
"156.0","-0.0132908135357786","-0.0162693475058709","-0.00902359275338316","-8.36136387605679e-05","-0.00353816519485887","0.0194789685824698","-0.0109818092090335","-0.00774806861738937","-0.00134006826789077","0.0141357530496652","-0.00119476792481146","-0.00588845759193695","0.00563143601768691","0.0141522233614812","0.0225601683302705"
"5323.0","-0.00808079023926072","-0.00826164678855534","-0.00524005162760997","0.00187714252625203","-0.00737859220302584","-0.000530737630931174","0.012647355350373","0.0115861094160872","0.00402402579854125","8.10003714161315e-05","-0.00886766005311738","-0.00235749798288055","0.0132914542067576","0.0067816973101117","-0.0137403246110476"
"174.0","-0.0159405512958521","-0.0247734537493349","-0.00169947836371137","0.0055206009956845","0.0232751819314969","-0.00798450889935934","-0.0037069275852991","-0.0098161354145214","-0.0152218252631595","0.0210987518751386","0.0115356809238038","-0.00998200180285522","0.00450934744142197","-0.0205973990994997","0.00635791650902737"
"4529.0","-0.00102432009886901","-0.00929175139384213","-0.0106456357736947","0.0158313068443335","-0.013369925161648","-0.0129957280914897","-0.00151633709348045","-0.0057440684956568","0.00679564966808518","-0.0186658270986192","-0.0171287669825532","-0.0160925318314229","-0.00489320574926206","0.0160686413706459","0.0128770416941037"
"783.0","-0.00142267772943793","-0.00290145562156423","-0.00364486855631818","0.00342367197120314","1.89095733042678e-05","-0.00034929164124559","0.00609663307513917","0.00515426725510806","-0.00617171985151519","0.0004020208995744","-0.00502259511486632","0.00723547578622522","-0.0026548746668388","0.00496430732653333","-0.00775820685060039"
"3878.0","-0.00640965945567006","0.0196236214778765","-0.0177980092635867","0.00867945054373978","-0.0348001434238294","0.0250560741075421","0.00601756297063023","0.00431386771229057","0.0112464226787228","-0.0163584768419276","0.00351916365634182","0.0259819013471558","0.0232107877679449","0.00821583517940257","0.012890441810815"
"768.0","5.74010745685015e-05","-0.000838885469743877","-0.00189645843966176","0.000274662060855546","0.0013947149333488","0.000731575816096344","0.000860358624253074","0.00212723202578803","0.00170246320231782","-0.00108252339504485","-0.00121694907648731","-0.00121766402642146","-0.000258579356636818","0.00538133348502385","-0.000836523154453923"
"4469.0","-0.00213941247539175","-0.00104876843957442","-0.00422352486397138","-0.00146118334650334","0.00339641981406216","0.00135166738065649","-4.30526575864405e-06","-0.00116462152386023","-0.000785028848420196","-0.00233322613639208","-0.00173660634001887","0.00132359210030301","0.00299254847691854","0.000662154338285585","-0.00100127414076735"
"1882.0","-0.0058231548100729","-0.002650640072009","0.00135600108893877","0.00230851253833283","-0.00679886581251086","-0.00886731552573712","-0.00220734802285567","0.00150383807912843","-0.0105707116140545","-0.010606201628873","0.00368583513105617","-0.0137336467621363","-0.00261536683511927","0.0225980893135665","0.00280401344316031"
"4997.0","-0.0129959016428044","-0.0251338333104356","-0.0770570019757092","-0.0244410248578866","0.00320919135720902","-0.0298779777884569","-0.00629718228733358","-0.012688816370896","-0.0336797272240438","-0.0298333371052994","-0.0117990656366792","0.012492073587461","-0.012333663448178","0.0124706368005276","0.00541774306883036"
"2067.0","-0.00583361191575741","0.0164686101997772","-0.0339549781617715","-0.00200326200323604","-0.0263578582354527","0.00431106147880517","-0.0103061398004013","0.0130273313028662","-0.0042224866267964","0.00495720603563183","-0.0224738426107795","-0.015390202674504","0.0216667411294487","-0.00694872932034061","-5.22202926040503e-06"
"3806.0","-0.00296749734902104","-0.00370471592482978","-0.00549563839248315","-0.00749222921193735","0.00197284592264807","0.0101061390865213","0.0138733148867079","-0.0178605672765105","-0.00236036887156793","0.00964788853861359","0.0268341880380556","-0.00495670734447871","-0.0159817840683023","-0.00271611914417228","0.00433320834082695"
